CODIGO;TITULO
64029110;64029110 - - - - Calzado con puntera metalica de proteccisn
64029190;64029190 - - - - Otros
64029900;64029900 - - - Los demás
64029910;64029910 - - - - Calzado con puntera metalica de proteccisn
64029990;64029990 - - - - Otros
6403;6403 - CALZADO CON SUELA DE CAUCHO, PLASTICO, CUERO NATURAL O REGEN
64031000;64031000 - - CALZADO DE DEPORTE:
64031200;"64031200 - - - CALZADO DE ESQUI Y CALZADO PARA LA PRACTICA DE ""SNOWBOAR"
64031900;64031900 - - - Los demás
64032000;64032000 - - Calzado con suela de cuero natural y parte superior de tir
64033000;64033000 - - Calzado con palmilla o plataforma de madera, sin plantilla
64034000;64034000 - - Los demás calzados, con puntera metálica de protección
64035000;64035000 - - LOS DEMAS CALZADOS, CON SUELA DE CUERO NATURAL:
64035100;64035100 - - - QUE CUBRAN EL TOBILLO
64035900;64035900 - - - Los demás
64039000;64039000 - - LOS DEMAS CALZADOS:
64039100;64039100 - - - QUE CUBRAN EL TOBILLO
64039110;64039110 - - - - Calzado con palmilla o plataforma de madera, sin plant
64039190;64039190 - - - - Otros
64039900;64039900 - - - Los demás
64039910;64039910 - - - - Calzado con palmilla o plataforma de madera, sin plant
64039990;64039990 - - - - Otros
6404;6404 - CALZADO CON SUELA DE CAUCHO, PLASTICO, CUERO NATURAL O REGEN
64041000;64041000 - - CALZADO CON SUELA DE CAUCHO O PLASTICO:
64041100;"64041100 - - - Calzado de deporte; calzado de tenis, baloncesto, gimnas"
64041900;64041900 - - - LOS DEMAS
64041910;64041910 - ---CUBRECALZADO CON SUELA DE PLASTICO
64041990;64041990 - ---OTROS
64042000;64042000 - - CALZADO CON SUELA DE CUERO NATURAL O REGENERADO
6405;6405 - LOS DEMAS CALZADOS
64051000;64051000 - - CON LA PARTE SUPERIOR DE CUERO NATURAL O REGENERADO
64052000;64052000 - - CON LA PARTE SUPERIOR DE MATERIA TEXTIL
64059000;64059000 - - Los demás
6406;6406 - PARTES DE CALZADO (INCLUIDAS LAS PARTES SUPERIORES FIJADAS A
64061000;64061000 - - PARTES SUPERIORES DE CALZADO Y SUS PARTES, EXCEPTO LOS CON
64061010;64061010 - - - CAPELLADAS
64061090;64061090 - - - OTRAS
64062000;64062000 - - Suelas y tacones, de caucho o plástico
64069000;64069000 - - LOS DEMAS:
64069011;64069011 - - - - Suelas y tacones
64069012;64069012 - - - - Cambrillones de madera de abedul, conformados a base d
64069019;64069019 - - - - Los demas
64069091;64069091 - - - - Suelas y tacones, excepto de caucho, plastico o madera
64069092;64069092 - - - - Plantillas, taloneras y articulos similares, amovibles
64069099;64069099 - - - - Los demas
64069100;64069100 - - - DE MADERA:
64069110;64069110 - - - - SUELAS Y TACONES
64069120;64069120 - - - - Cambrillones de madera de abedul, conformados a base d
64069190;64069190 - - - - OTROS
64069900;64069900 - - - DE LAS DEMAS MATERIAS:
64069910;64069910 - - - - Suelas y tacones, excepto de caucho, plástico o madera
64069920;64069920 - - - - Plantillas, taloneras y artículos similares, amovibles
64069990;64069990 - - - - OTROS
65;65 - SOMBREROS, DEMAS TOCADOS, Y SUS PARTES
6501;6501 - CASCOS SIN FORMA NI ACABADO, PLATOS (DISCOS) Y CILINDROS AUN
65010000;65010000 - CASCOS SIN FORMA NI ACABADO,PLATOS(DISCOS)Y CILINDROS AUNQUE
6502;6502 - CASCOS PARA SOMBREROS, TRENZADOS O FABRICADOS POR UNION DE T
65020000;65020000 - CASCOS PARA SOMBREROS, TRENZADOS O FABRICADOS POR UNION DE T
6503;6503 - SOMBREROS Y DEMAS TOCADOS DE FIELTRO, FABRICADOS CON CASCOS 
65030000;65030000 - SOMBREROS Y DEMAS TOCADOS DE FIELTRO, FABRICADOS CON CASCOS 
6504;6504 - SOMBREROS Y DEMAS TOCADOS, TRENZADOS O FABRICADOS POR UNION 
65040000;65040000 - SOMBREROS Y DEMAS TOCADOS, TRENZADOS O FABRICADOS POR UNION 
6505;6505 - SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENC
65050010;65050010 - - Redecillas para el cabello
65050020;65050020 - - Sombreros y demas tocados de fieltro, fabricados con casco
65050090;65050090 - - Otros
65051000;65051000 - - REDECILLAS PARA EL CABELLO
65059000;65059000 - - Los demás
65059010;65059010 - - - Sombreros y demas tocados de fieltro, fabricados con cas
65059090;65059090 - - - Otros
6506;6506 - LOS DEMAS SOMBREROS Y TOCADOS, INCLUSO GUARNECIDOS
65061000;65061000 - - CASCOS DE SEGURIDAD:
65061010;65061010 - - - De plástico, incluso reforzado con fibra de vidrio u otr
65061090;65061090 - - - OTROS
65069000;65069000 - - LOS DEMAS:
65069100;65069100 - - - De caucho o plástico
65069200;65069200 - - - De peletería natural
65069900;65069900 - - - De las demás materias
65069910;65069910 - - - - De peleterma natural
65069990;65069990 - - - - Otras
6507;6507 - DESUDADORES, FORROS, FUNDAS, ARMADURAS, VISERAS Y BARBOQUEJO
65070000;65070000 - DESUDADORES,FORROS,FUNDAS,ARMADURAS,VISERAS Y BARBOQUEJ.(BAR
66;66 - PARAGUAS, SOMBRILLAS, QUITASOLES, BASTONES, BASTONES ASIENTO
6601;6601 - PARAGUAS, SOMBRILLAS Y QUITASOLES (INCLUIDOS LOS PARAGUAS BA
66011000;66011000 - - Quitasoles toldo y artículos similares
66019000;66019000 - - LOS DEMAS:
66019100;66019100 - - - Con astil o mango telescópico
66019900;66019900 - - - Los demás
6602;6602 - BASTONES, BASTONES ASIENTO, LATIGOS, FUSTAS Y ARTICULOS SIMI
66020000;66020000 - BASTONES, BASTONES ASIENTO, LATIGOS, FUSTAS Y ARTICULOS SIMI
6603;6603 - PARTES, GUARNICIONES Y ACCESORIOS PARA LOS ARTICULOS DE LAS 
66031000;66031000 - - Puños y pomos
66032000;66032000 - - Monturas ensambladas, incluso con el astil o mango, para p
66039000;66039000 - - Los demás
67;"67 - PLUMAS Y PLUMON PREPARADOS Y ARTICULOS DE PLUMAS O PLUMON; F"
6701;"6701 - PIELES Y DEMAS PARTES DE AVE CON SUS PLUMAS O PLUMON; PLUMAS"
67010000;"67010000 - PIELES Y DEMAS PARTES DE AVES CON SUS PLUMAS O PLUMON; PLUMA"
6702;"6702 - FLORES, FOLLAJE Y FRUTOS, ARTIFICIALES, Y SUS PARTES; ARTICU"
67021000;67021000 - - De plástico
67029000;67029000 - - De las demás materias
6703;6703 - CABELLO PEINADO, AFINADO, BLANQUEADO O PREPARADO DE OTRA FOR
67030010;67030010 - - Fibras textiles sintéticas o artificiales, preparadas para
67030090;67030090 - - OTROS
6704;6704 - PELUCAS, BARBAS, CEJAS, PESTAÑAS, MECHONES Y ARTICULOS ANALO
67041000;67041000 - - DE MATERIA TEXTIL SINTETICA:
67041100;67041100 - - - PELUCAS QUE CUBRAN TODA LA CABEZA
67041900;67041900 - - - Los demás
67042000;67042000 - - DE CABELLO
67049000;67049000 - - De las demás materias
68;68 - MANUFACTURAS DE PIEDRA, YESO FRAGUABLE, CEMENTO, AMIANTO (AS
6801;6801 - ADOQUINES, ENCINTADOS (BORDILLOS) Y LOSAS PARA PAVIMENTOS, D
68010000;68010000 - ADOQUINES, ENCINTADOS(BORDILLOS)Y LOSAS PARA PAVIMENTOS, DE 
6802;6802 - PIEDRAS DE TALLA O DE CONSTRUCCION TRABAJADAS (EXCLUIDA LA P
68021000;68021000 - - Losetas, cubos, dados y artículos similares, incluso de fo
68022000;68022000 - - LAS DEMAS PIEDRAS DE TALLA O DE CONSTRUCCION Y SUS MANUFAC
68022100;68022100 - - - Mármol, travertinos y alabastro
68022200;68022200 - - - Las demás piedras calizas
68022300;68022300 - - - GRANITO
68022900;68022900 - - - Las demás piedras
68022910;68022910 - - - - Las demas piedras calizas
68022990;68022990 - - - - Otras
68029000;68029000 - - LOS DEMAS:
68029100;68029100 - - - Mármol, travertinos y alabastro
68029200;68029200 - - - Las demás piedras calizas
68029300;68029300 - - - GRANITO
68029900;68029900 - - - Las demás piedras
6803;6803 - PIZARRA NATURAL TRABAJADA Y MANUFACTURAS DE PIZARRA NATURAL 
68030000;68030000 - PIZARRA NATURAL TRABAJADA Y MANUFACTURAS DE PIZARRA NATURAL 
6804;6804 - MUELAS Y ARTICULOS SIMILARES, SIN BASTIDOR, PARA MOLER, DESF
68041000;68041000 - - MUELAS PARA MOLER O DESFIBRAR
68042000;68042000 - - LAS DEMAS MUELAS Y ARTICULOS SIMILARES:
68042100;68042100 - - - De diamante natural o sintético, aglomerado
68042200;68042200 - - - De los demás abrasivos aglomerados o de cerámica
68042300;68042300 - - - DE PIEDRAS NATURALES
68043000;68043000 - - PIEDRAS DE AFILAR O PULIR A MANO
6805;6805 - ABRASIVOS NATURALES O ARTIFICIALES EN POLVO O GRANULOS CON S
68051000;68051000 - - CON SOPORTE CONSTITUIDO SOLAMENTE POR TEJIDO DE MATERIA TE
68052000;68052000 - - CON SOPORTE CONSTITUIDO SOLAMENTE POR PAPEL O CARTON:
68052010;"68052010 - - - LIJA PARA MADERA Y LIJA ""DE AGUA"", EXCEPTO EN FORMA DE D"
68052090;68052090 - - - OTROS
68053000;68053000 - - CON SOPORTE DE OTRAS MATERIAS
6806;"6806 - LANA DE ESCORIA, DE ROCA Y LANAS MINERALES SIMILARES; VERMIC"
68061000;68061000 - - Lana de escoria, de roca y lanas minerales similares, incl
68062000;68062000 - - Vermiculita dilatada, arcilla dilatada, espuma de escoria 
68069000;68069000 - - Los demás
6807;6807 - MANUFACTURAS DE ASFALTO O DE PRODUCTOS SIMILARES (POR EJEMPL
68071000;68071000 - - EN ROLLOS
68079000;68079000 - - Las demás
6808;6808 - PANELES, PLACAS, LOSETAS, BLOQUES Y ARTICULOS SIMILARES, DE 
68080000;68080000 - PANELES, PLACAS, LOSETAS, BLOQUES Y ARTICULOS SIMILARES, DE 
6809;6809 - MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE 
68091000;68091000 - - PLACAS, HOJAS, PANELES, LOSETAS Y ARTICULOS SIMILARES, SIN
68091100;68091100 - - - Revestidos o reforzados exclusivamente con papel o cartó
68091900;68091900 - - - Los demás
68099000;68099000 - - Las demás manufacturas
6810;6810 - MANUFACTURAS DE CEMENTO, HORMIGON O PIEDRA ARTIFICIAL, INCLU
68101000;68101000 - - TEJAS, LOSETAS, LOSAS, LADRILLOS Y ARTICULOS SIMILARES:
68101100;68101100 - - - Bloques y ladrillos para la construcción
68101900;68101900 - - - Los demás
68109000;68109000 - - LAS DEMAS MANUFACTURAS:
68109100;68109100 - - - Elementos prefabricados para la construcción o ingenierí
68109900;68109900 - - - Las demás
6811;6811 - MANUFACTURAS DE AMIANTOCEMENTO, CELULOSACEMENTO O SIMILARES
68111000;68111000 - - PLACAS ONDULADAS
68112000;68112000 - - Las demás placas, paneles, losetas, tejas y artículos simi
68113000;68113000 - - Tubos, fundas y accesorios de tubería
68114010;68114010 - - - Placas onduladas
68114020;68114020 - - - Las demas placas, paneles, losetas, tejas y artmculos si
68114030;68114030 - - - Tubos, fundas y accesorios de tuberma
68114090;68114090 - - - Las demas manufacturas
68118100;68118100 - - - Placas onduladas
68118200;68118200 - - - Las demas placas, paneles, losetas y artmculos similares
68118300;68118300 - - - Tubos, fundas y accesorios de tuberma
68118900;68118900 - - - Las demas manufacturas
68119000;68119000 - - Las demás manufacturas
6812;"6812 - AMIANTO (ASBESTO) EN FIBRAS TRABAJADO; MEZCLAS A BASE DE AMI"
68121000;"68121000 - - AMIANTO EN FIBRAS TRABAJADO; MEZCLAS A BASE DE AMIANTO O A"
68122000;68122000 - - HILADOS
68123000;68123000 - - CUERDAS Y CORDONES, INCLUSO TRENZADOS
68124000;68124000 - - TEJIDOS, INCLUSO DE PUNTO
68125000;68125000 - - PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR,CALZADO Y S
68126000;68126000 - - Papel, cartón y fieltro
68127000;68127000 - - Láminas elásticas a base de fibra de amianto comprimida, p
68128010;68128010 - - - Prendas y complementos (accesorios), de vestir, calzado,
68128020;68128020 - - - Papel, cartsn y fieltro
68128030;68128030 - - - Laminas elasticas  a base de fibra comprimida, para junt
68128091;"68128091 - - - - Crocidolita en fibras trabajada; mezclas a base de cro"
68128092;68128092 - - - - Hilados
68128093;68128093 - - - - Cuerdas y cordones, incluso trenzados
68128094;68128094 - - - - Tejidos, incluso de punto
68128099;68128099 - - - - Otras
68129000;68129000 - - LAS DEMAS
68129010;"68129010 - - - Amianto en fibras trabajado; mezclas a base de amianto o"
68129020;68129020 - - - Hilados
68129030;68129030 - - - Cuerdas y cordones, incluso trenzados
68129040;68129040 - - - Tejidos, incluso de punto
68129090;68129090 - - - Otras
68129100;68129100 - - - Prendas y complementos (accesorios), de vestir, calzado,
68129200;68129200 - - - Papel, cartsn y fieltro
68129300;68129300 - - - Amianto (asbesto) y elastsmeros comprimidos, para juntas
68129910;"68129910 - - - - Amianto en fibras trabajado; mezclas a base de amianto"
68129920;68129920 - - - - Hilados
68129930;68129930 - - - - Cuerdas, cordones, incluso trenzados
68129940;68129940 - - - - Tejidos incluso de punto
68129990;68129990 - - - - Otras
6813;6813 - GUARNICIONES DE FRICCION (POR EJEMPLO: HOJAS, ROLLOS, TIRAS,
68131000;68131000 - - GUARNICIONES PARA FRENOS
68132010;68132010 - - - Guarniciones para frenos
68132090;68132090 - - - Otras
68138100;68138100 - - - Guarniciones para frenos
68138900;68138900 - - - Las demas
68139000;68139000 - - Las demás
6814;6814 - MICA TRABAJADA Y MANUFACTURAS DE MICA, INCLUIDA LA AGLOMERAD
68141000;68141000 - - Placas, hojas y tiras de mica aglomerada o reconstituida, 
68149000;68149000 - - Las demás
6815;6815 - MANUFACTURAS DE PIEDRA O DEMAS MATERIAS MINERALES (INCLUIDAS
68151000;68151000 - - Manufacturas de grafito o de otros carbonos, para usos dis
68152000;68152000 - - MANUFACTURAS DE TURBA
68159000;68159000 - - LAS DEMAS MANUFACTURAS:
68159100;68159100 - - - QUE CONTENGAN MAGNESITA, DOLOMITA O CROMITA
68159900;68159900 - - - Las demás
69;69 - PRODUCTOS CERAMICOS
6901;6901 - LADRILLOS, PLACAS, BALDOSAS Y DEMAS PIEZAS CERAMICAS DE HARI
69010000;69010000 - LADRILLOS, PLACAS, BALDOSAS Y DEMAS PIEZAS CERAMICAS DE HARI
6902;6902 - LADRILLOS, PLACAS, BALDOSAS Y PIEZAS CERAMICAS ANALOGAS DE C
69021000;69021000 - - CON UN CONTENIDO DE LOS ELEMENTOS MG, CA O CR, CONSIDERADO
69022000;69022000 - - Con un contenido de alúmina (Al2O3), de sílice (SiO2) o de
69029000;69029000 - - Los demás
6903;6903 - LOS DEMAS ARTICULOS CERAMICOS REFRACTARIOS (POR EJEMPLO: RET
69031000;69031000 - - Con un contenido de grafito u otro carbono o de una mezcla
69032000;69032000 - - Con un contenido de alúmina (Al2O3) o de una mezcla o comb
69039000;69039000 - - Los demás
6904;6904 - LADRILLOS DE CONSTRUCCION, BOVEDILLAS, CUBREVIGAS Y ARTICULO
69041000;69041000 - - Ladrillos de construcción
69049000;69049000 - - Los demás
6905;6905 - TEJAS, ELEMENTOS DE CHIMENEA, CONDUCTOS DE HUMO, ORNAMENTOS 
69051000;69051000 - - TEJAS
69059000;69059000 - - Los demás
6906;6906 - TUBOS, CANALONES Y ACCESORIOS DE TUBERIA, DE CERAMICA
69060000;69060000 - TUBOS, CANALONES Y ACCESORIOS DE TUBERIA, DE CERAMICA
6907;6907 - PLACAS Y BALDOSAS, DE CERAMICA, SIN BARNIZAR NI ESMALTAR, PA
69071000;69071000 - - Plaquitas, cubos, dados y artículos similares, incluso de 
69072110;69072110 -  - - - Placas y baldosas, incluso de forma distinta de la cu
69072190;69072190 -  - - - Los demas
69072210;69072210 -  - - - Placas y baldosas, incluso de forma distinta de la cu
69072290;69072290 -  - - - Los demas
69072310;69072310 -  - - - Placas y baldosas, incluso de forma distinta de la cu
69072390;69072390 -  - - - Los demas
69073010;69073010 -  - - Cubos, dados y articulos similares, incluso de forma di
69073090;69073090 -  - - Los demas
69074000;69074000 -  - Piezas de acabado
69079000;69079000 - - Los demás
6908;6908 - PLACAS Y BALDOSAS, DE CERAMICA, BARNIZADAS O ESMALTADAS, PAR
69081000;69081000 - - Plaquitas, cubos, dados y artículos similares, incluso de 
69089000;69089000 - - Los demás
6909;6909 - APARATOS Y ARTICULOS, DE CERAMICA, PARA USOS QUIMICOS O DEMA
69091000;69091000 - - APARATOS Y ARTICULOS PARA USOS QUIMICOS U OTROS USOS TECNI
69091100;69091100 - - - DE PORCELANA
69091200;69091200 - - - Artículos con una dureza equivalente a 9 o superior en l
69091900;69091900 - - - Los demás
69099000;69099000 - - Los demás
6910;6910 - FREGADEROS (PILETAS DE LAVAR), LAVABOS, PEDESTALES DE LAVABO
69101000;69101000 - - DE PORCELANA
69109000;69109000 - - Los demás
6911;6911 - VAJILLA Y DEMAS ARTICULOS DE USO DOMESTICO, HIGIENE O TOCADO
69111000;69111000 - - Artículos para el servicio de mesa o cocina
69119000;69119000 - - Los demás
6912;6912 - VAJILLA Y DEMAS ARTICULOS DE USO DOMESTICO, HIGIENE O TOCADO
69120010;69120010 - - Vajilla y demás artículos para el servicio de mesa o cocin
69120090;69120090 - - OTROS
6913;6913 - ESTATUILLAS Y DEMAS OBJETOS DE ADORNO, DE CERAMICA
69131000;69131000 - - DE PORCELANA
69139000;69139000 - - Los demás
6914;6914 - LAS DEMAS MANUFACTURAS DE CERAMICA
69141000;69141000 - - DE PORCELANA
69149000;69149000 - - Las demás
70;70 - VIDRIO Y SUS MANUFACTURAS
7001;"7001 - DESPERDICIOS Y DESECHOS DE VIDRIO; VIDRIO EN MASA"
70010000;"70010000 - DESPERDICIOS Y DESECHOS DE VIDRIO; VIDRIO EN MASA"
7002;7002 - VIDRIO EN BOLAS (EXCEPTO LAS MICROESFERAS DE LA PARTIDA 7018
70021000;70021000 - - BOLAS
70022000;70022000 - - BARRAS O VARILLAS
70023000;70023000 - - TUBOS:
70023100;70023100 - - - De cuarzo o demás sílices, fundidos
70023200;70023200 - - - De otro vidrio con un coeficiente de dilatación lineal i
70023900;70023900 - - - Los demás
7003;7003 - VIDRIO COLADO O LAMINADO, EN PLACAS, HOJAS O PERFILES, INCLU
70031000;70031000 - - PLACAS Y HOJAS, SIN ARMAR:
70031200;70031200 - - - COLOREADAS EN LA MASA, OPACIFICADAS, CHAPADAS O CON CAPA
70031900;70031900 - - - Las demás
70032000;70032000 - - PLACAS Y HOJAS, ARMADAS
70033000;70033000 - - PERFILES
7004;7004 - VIDRIO ESTIRADO O SOPLADO, EN HOJAS, INCLUSO CON CAPA ABSORB
70042000;70042000 - - Vidrio coloreado en la masa, opacificado, chapado o con ca
70049000;70049000 - - Los demás vidrios
7005;7005 - VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR UNA O LAS DO
70051000;70051000 - - VIDRIO SIN ARMAR CON CAPA ABSORBENTE, REFLECTANTE O ANTIRR
70052000;70052000 - - LOS DEMAS VIDRIOS SIN ARMAR:
70052100;70052100 - - - Coloreados en la masa, opacificados, chapados o simpleme
70052900;70052900 - - - LOS DEMAS:
70052910;70052910 - - - - Vidrio flotado
